Count_Nuclei,FileName_Collagen,FileName_Nuclei,ImageNumber,ImageQuality_PowerLogLogSlope_Collagen,ImageQuality_PowerLogLogSlope_Nuclei,Intensity_TotalArea_Collagen,Intensity_TotalIntensity_Collagen,Metadata_Date,Metadata_Experiment,Metadata_FileLocation,Metadata_PosNum,Metadata_Well,Metadata_Year,PathName_Collagen,PathName_Nuclei
6.0,NT24-001-17012024-CNA35-647-B--A1--A1--W0001--P001--T00001--Z001--C03.ome.tif,NT24-001-17012024-CNA35-647-B--A1--A1--W0001--P001--T00001--Z001--C01.ome.tif,1,-0.8004866539467669,-1.748885422143186,4665600,21371.104,NT24-001-17012024-CNA35-647-B,NT24_001,nan,001,W0001--A1--A1,Experiments_2024,/g/pepperkok/tuechler/Experiments_2024/NT24_001/NT24-001-17012024-CNA35-647-B/W0001--A1--A1/P001--A1--A1,/g/pepperkok/tuechler/Experiments_2024/NT24_001/NT24-001-17012024-CNA35-647-B/W0001--A1--A1/P001--A1--A1
Count_Nuclei,FileName_Collagen,FileName_Nuclei,ImageNumber,ImageQuality_PowerLogLogSlope_Collagen,ImageQuality_PowerLogLogSlope_Nuclei,Intensity_TotalArea_Collagen,Intensity_TotalIntensity_Collagen,Metadata_Date,Metadata_Experiment,Metadata_FileLocation,Metadata_PosNum,Metadata_Well,Metadata_Year,PathName_Collagen,PathName_Nuclei
7.0,NT24-001-17012024-CNA35-647-B--A1--A1--W0001--P002--T00001--Z001--C03.ome.tif,NT24-001-17012024-CNA35-647-B--A1--A1--W0001--P002--T00001--Z001--C01.ome.tif,2,-1.0396688656365558,-2.0507314424079714,4665600,25089.863,NT24-001-17012024-CNA35-647-B,NT24_001,nan,002,W0001--A1--A1,Experiments_2024,/g/pepperkok/tuechler/Experiments_2024/NT24_001/NT24-001-17012024-CNA35-647-B/W0001--A1--A1/P002--A1--A1,/g/pepperkok/tuechler/Experiments_2024/NT24_001/NT24-001-17012024-CNA35-647-B/W0001--A1--A1/P002--A1--A1
Count_Nuclei,FileName_Collagen,FileName_Nuclei,ImageNumber,ImageQuality_PowerLogLogSlope_Collagen,ImageQuality_PowerLogLogSlope_Nuclei,Intensity_TotalArea_Collagen,Intensity_TotalIntensity_Collagen,Metadata_Date,Metadata_Experiment,Metadata_FileLocation,Metadata_PosNum,Metadata_Well,Metadata_Year,PathName_Collagen,PathName_Nuclei
8.0,NT24-001-17012024-CNA35-647-B--A1--A1--W0001--P003--T00001--Z001--C03.ome.tif,NT24-001-17012024-CNA35-647-B--A1--A1--W0001--P003--T00001--Z001--C01.ome.tif,3,-0.958855838796873,-2.1948493298108835,4665600,24531.873,NT24-001-17012024-CNA35-647-B,NT24_001,nan,003,W0001--A1--A1,Experiments_2024,/g/pepperkok/tuechler/Experiments_2024/NT24_001/NT24-001-17012024-CNA35-647-B/W0001--A1--A1/P003--A1--A1,/g/pepperkok/tuechler/Experiments_2024/NT24_001/NT24-001-17012024-CNA35-647-B/W0001--A1--A1/P003--A1--A1
Count_Nuclei,FileName_Collagen,FileName_Nuclei,ImageNumber,ImageQuality_PowerLogLogSlope_Collagen,ImageQuality_PowerLogLogSlope_Nuclei,Intensity_TotalArea_Collagen,Intensity_TotalIntensity_Collagen,Metadata_Date,Metadata_Experiment,Metadata_FileLocation,Metadata_PosNum,Metadata_Well,Metadata_Year,PathName_Collagen,PathName_Nuclei
10.0,NT24-001-17012024-CNA35-647-B--A1--A1--W0001--P004--T00001--Z001--C03.ome.tif,NT24-001-17012024-CNA35-647-B--A1--A1--W0001--P004--T00001--Z001--C01.ome.tif,4,-0.7684678475784246,-1.843545488830119,4665600,25126.299,NT24-001-17012024-CNA35-647-B,NT24_001,nan,004,W0001--A1--A1,Experiments_2024,/g/pepperkok/tuechler/Experiments_2024/NT24_001/NT24-001-17012024-CNA35-647-B/W0001--A1--A1/P004--A1--A1,/g/pepperkok/tuechler/Experiments_2024/NT24_001/NT24-001-17012024-CNA35-647-B/W0001--A1--A1/P004--A1--A1
Count_Nuclei,FileName_Collagen,FileName_Nuclei,ImageNumber,ImageQuality_PowerLogLogSlope_Collagen,ImageQuality_PowerLogLogSlope_Nuclei,Intensity_TotalArea_Collagen,Intensity_TotalIntensity_Collagen,Metadata_Date,Metadata_Experiment,Metadata_FileLocation,Metadata_PosNum,Metadata_Well,Metadata_Year,PathName_Collagen,PathName_Nuclei
19.0,NT24-001-17012024-CNA35-647-B--A1--A1--W0001--P005--T00001--Z001--C03.ome.tif,NT24-001-17012024-CNA35-647-B--A1--A1--W0001--P005--T00001--Z001--C01.ome.tif,5,-0.9084584288841648,-1.7901984316375101,4665600,29663.111,NT24-001-17012024-CNA35-647-B,NT24_001,nan,005,W0001--A1--A1,Experiments_2024,/g/pepperkok/tuechler/Experiments_2024/NT24_001/NT24-001-17012024-CNA35-647-B/W0001--A1--A1/P005--A1--A1,/g/pepperkok/tuechler/Experiments_2024/NT24_001/NT24-001-17012024-CNA35-647-B/W0001--A1--A1/P005--A1--A1
Count_Nuclei,FileName_Collagen,FileName_Nuclei,ImageNumber,ImageQuality_PowerLogLogSlope_Collagen,ImageQuality_PowerLogLogSlope_Nuclei,Intensity_TotalArea_Collagen,Intensity_TotalIntensity_Collagen,Metadata_Date,Metadata_Experiment,Metadata_FileLocation,Metadata_PosNum,Metadata_Well,Metadata_Year,PathName_Collagen,PathName_Nuclei
9.0,NT24-001-17012024-CNA35-647-B--A1--A1--W0001--P006--T00001--Z001--C03.ome.tif,NT24-001-17012024-CNA35-647-B--A1--A1--W0001--P006--T00001--Z001--C01.ome.tif,6,-1.0521529854947234,-1.9176082900962055,4665600,26286.285,NT24-001-17012024-CNA35-647-B,NT24_001,nan,006,W0001--A1--A1,Experiments_2024,/g/pepperkok/tuechler/Experiments_2024/NT24_001/NT24-001-17012024-CNA35-647-B/W0001--A1--A1/P006--A1--A1,/g/pepperkok/tuechler/Experiments_2024/NT24_001/NT24-001-17012024-CNA35-647-B/W0001--A1--A1/P006--A1--A1
Count_Nuclei,FileName_Collagen,FileName_Nuclei,ImageNumber,ImageQuality_PowerLogLogSlope_Collagen,ImageQuality_PowerLogLogSlope_Nuclei,Intensity_TotalArea_Collagen,Intensity_TotalIntensity_Collagen,Metadata_Date,Metadata_Experiment,Metadata_FileLocation,Metadata_PosNum,Metadata_Well,Metadata_Year,PathName_Collagen,PathName_Nuclei
6.0,NT24-001-17012024-CNA35-647-B--A1--A1--W0001--P007--T00001--Z001--C03.ome.tif,NT24-001-17012024-CNA35-647-B--A1--A1--W0001--P007--T00001--Z001--C01.ome.tif,7,-0.7237788210677869,-2.0099406451778856,4665600,22537.143,NT24-001-17012024-CNA35-647-B,NT24_001,nan,007,W0001--A1--A1,Experiments_2024,/g/pepperkok/tuechler/Experiments_2024/NT24_001/NT24-001-17012024-CNA35-647-B/W0001--A1--A1/P007--A1--A1,/g/pepperkok/tuechler/Experiments_2024/NT24_001/NT24-001-17012024-CNA35-647-B/W0001--A1--A1/P007--A1--A1
Count_Nuclei,FileName_Collagen,FileName_Nuclei,ImageNumber,ImageQuality_PowerLogLogSlope_Collagen,ImageQuality_PowerLogLogSlope_Nuclei,Intensity_TotalArea_Collagen,Intensity_TotalIntensity_Collagen,Metadata_Date,Metadata_Experiment,Metadata_FileLocation,Metadata_PosNum,Metadata_Well,Metadata_Year,PathName_Collagen,PathName_Nuclei
53.0,NT24-001-17012024-CNA35-647-B--A1--A1--W0001--P008--T00001--Z001--C03.ome.tif,NT24-001-17012024-CNA35-647-B--A1--A1--W0001--P008--T00001--Z001--C01.ome.tif,8,-0.8295608354540264,-1.7871795834615898,4665600,41607.86,NT24-001-17012024-CNA35-647-B,NT24_001,nan,008,W0001--A1--A1,Experiments_2024,/g/pepperkok/tuechler/Experiments_2024/NT24_001/NT24-001-17012024-CNA35-647-B/W0001--A1--A1/P008--A1--A1,/g/pepperkok/tuechler/Experiments_2024/NT24_001/NT24-001-17012024-CNA35-647-B/W0001--A1--A1/P008--A1--A1
Count_Nuclei,FileName_Collagen,FileName_Nuclei,ImageNumber,ImageQuality_PowerLogLogSlope_Collagen,ImageQuality_PowerLogLogSlope_Nuclei,Intensity_TotalArea_Collagen,Intensity_TotalIntensity_Collagen,Metadata_Date,Metadata_Experiment,Metadata_FileLocation,Metadata_PosNum,Metadata_Well,Metadata_Year,PathName_Collagen,PathName_Nuclei
76.0,NT24-001-17012024-CNA35-647-B--A1--A1--W0001--P009--T00001--Z001--C03.ome.tif,NT24-001-17012024-CNA35-647-B--A1--A1--W0001--P009--T00001--Z001--C01.ome.tif,9,-0.9732528473240601,-1.8690773809637575,4665600,52542.14,NT24-001-17012024-CNA35-647-B,NT24_001,nan,009,W0001--A1--A1,Experiments_2024,/g/pepperkok/tuechler/Experiments_2024/NT24_001/NT24-001-17012024-CNA35-647-B/W0001--A1--A1/P009--A1--A1,/g/pepperkok/tuechler/Experiments_2024/NT24_001/NT24-001-17012024-CNA35-647-B/W0001--A1--A1/P009--A1--A1
Count_Nuclei,FileName_Collagen,FileName_Nuclei,ImageNumber,ImageQuality_PowerLogLogSlope_Collagen,ImageQuality_PowerLogLogSlope_Nuclei,Intensity_TotalArea_Collagen,Intensity_TotalIntensity_Collagen,Metadata_Date,Metadata_Experiment,Metadata_FileLocation,Metadata_PosNum,Metadata_Well,Metadata_Year,PathName_Collagen,PathName_Nuclei
88.0,NT24-001-17012024-CNA35-647-B--A1--A1--W0001--P010--T00001--Z001--C03.ome.tif,NT24-001-17012024-CNA35-647-B--A1--A1--W0001--P010--T00001--Z001--C01.ome.tif,10,-0.8695682716419179,-1.9096592214079406,4665600,61090.434,NT24-001-17012024-CNA35-647-B,NT24_001,nan,010,W0001--A1--A1,Experiments_2024,/g/pepperkok/tuechler/Experiments_2024/NT24_001/NT24-001-17012024-CNA35-647-B/W0001--A1--A1/P010--A1--A1,/g/pepperkok/tuechler/Experiments_2024/NT24_001/NT24-001-17012024-CNA35-647-B/W0001--A1--A1/P010--A1--A1
Count_Nuclei,FileName_Collagen,FileName_Nuclei,ImageNumber,ImageQuality_PowerLogLogSlope_Collagen,ImageQuality_PowerLogLogSlope_Nuclei,Intensity_TotalArea_Collagen,Intensity_TotalIntensity_Collagen,Metadata_Date,Metadata_Experiment,Metadata_FileLocation,Metadata_PosNum,Metadata_Well,Metadata_Year,PathName_Collagen,PathName_Nuclei
