Count_Nuclei,FileName_Collagen,FileName_Nuclei,ImageNumber,ImageQuality_PowerLogLogSlope_Collagen,ImageQuality_PowerLogLogSlope_Nuclei,Intensity_TotalArea_Collagen,Intensity_TotalIntensity_Collagen,Metadata_Date,Metadata_Experiment,Metadata_FileLocation,Metadata_PosNum,Metadata_Well,Metadata_Year,PathName_Collagen,PathName_Nuclei
118.0,NT24-001-17012024-CNA35-647-A--A1--A1--W0001--P001--T00001--Z001--C03.ome.tif,NT24-001-17012024-CNA35-647-A--A1--A1--W0001--P001--T00001--Z001--C01.ome.tif,1,-1.089913745157937,-1.7536487791896482,4665600,92013.63,NT24-001-17012024-CNA35-647-A,NT24_001,nan,001,W0001--A1--A1,Experiments_2024,/g/pepperkok/tuechler/Experiments_2024/NT24_001/NT24-001-17012024-CNA35-647-A/W0001--A1--A1/P001--A1--A1,/g/pepperkok/tuechler/Experiments_2024/NT24_001/NT24-001-17012024-CNA35-647-A/W0001--A1--A1/P001--A1--A1
Count_Nuclei,FileName_Collagen,FileName_Nuclei,ImageNumber,ImageQuality_PowerLogLogSlope_Collagen,ImageQuality_PowerLogLogSlope_Nuclei,Intensity_TotalArea_Collagen,Intensity_TotalIntensity_Collagen,Metadata_Date,Metadata_Experiment,Metadata_FileLocation,Metadata_PosNum,Metadata_Well,Metadata_Year,PathName_Collagen,PathName_Nuclei
90.0,NT24-001-17012024-CNA35-647-A--A1--A1--W0001--P002--T00001--Z001--C03.ome.tif,NT24-001-17012024-CNA35-647-A--A1--A1--W0001--P002--T00001--Z001--C01.ome.tif,2,-1.2116767309934453,-1.8199630153206208,4665600,103681.625,NT24-001-17012024-CNA35-647-A,NT24_001,nan,002,W0001--A1--A1,Experiments_2024,/g/pepperkok/tuechler/Experiments_2024/NT24_001/NT24-001-17012024-CNA35-647-A/W0001--A1--A1/P002--A1--A1,/g/pepperkok/tuechler/Experiments_2024/NT24_001/NT24-001-17012024-CNA35-647-A/W0001--A1--A1/P002--A1--A1
Count_Nuclei,FileName_Collagen,FileName_Nuclei,ImageNumber,ImageQuality_PowerLogLogSlope_Collagen,ImageQuality_PowerLogLogSlope_Nuclei,Intensity_TotalArea_Collagen,Intensity_TotalIntensity_Collagen,Metadata_Date,Metadata_Experiment,Metadata_FileLocation,Metadata_PosNum,Metadata_Well,Metadata_Year,PathName_Collagen,PathName_Nuclei
124.0,NT24-001-17012024-CNA35-647-A--A1--A1--W0001--P003--T00001--Z001--C03.ome.tif,NT24-001-17012024-CNA35-647-A--A1--A1--W0001--P003--T00001--Z001--C01.ome.tif,3,-1.0760488230420144,-1.9738678245967458,4665600,138520.1,NT24-001-17012024-CNA35-647-A,NT24_001,nan,003,W0001--A1--A1,Experiments_2024,/g/pepperkok/tuechler/Experiments_2024/NT24_001/NT24-001-17012024-CNA35-647-A/W0001--A1--A1/P003--A1--A1,/g/pepperkok/tuechler/Experiments_2024/NT24_001/NT24-001-17012024-CNA35-647-A/W0001--A1--A1/P003--A1--A1
Count_Nuclei,FileName_Collagen,FileName_Nuclei,ImageNumber,ImageQuality_PowerLogLogSlope_Collagen,ImageQuality_PowerLogLogSlope_Nuclei,Intensity_TotalArea_Collagen,Intensity_TotalIntensity_Collagen,Metadata_Date,Metadata_Experiment,Metadata_FileLocation,Metadata_PosNum,Metadata_Well,Metadata_Year,PathName_Collagen,PathName_Nuclei
133.0,NT24-001-17012024-CNA35-647-A--A1--A1--W0001--P004--T00001--Z001--C03.ome.tif,NT24-001-17012024-CNA35-647-A--A1--A1--W0001--P004--T00001--Z001--C01.ome.tif,4,-1.1015362250039848,-1.8647605403885628,4665600,135656.72,NT24-001-17012024-CNA35-647-A,NT24_001,nan,004,W0001--A1--A1,Experiments_2024,/g/pepperkok/tuechler/Experiments_2024/NT24_001/NT24-001-17012024-CNA35-647-A/W0001--A1--A1/P004--A1--A1,/g/pepperkok/tuechler/Experiments_2024/NT24_001/NT24-001-17012024-CNA35-647-A/W0001--A1--A1/P004--A1--A1
Count_Nuclei,FileName_Collagen,FileName_Nuclei,ImageNumber,ImageQuality_PowerLogLogSlope_Collagen,ImageQuality_PowerLogLogSlope_Nuclei,Intensity_TotalArea_Collagen,Intensity_TotalIntensity_Collagen,Metadata_Date,Metadata_Experiment,Metadata_FileLocation,Metadata_PosNum,Metadata_Well,Metadata_Year,PathName_Collagen,PathName_Nuclei
58.0,NT24-001-17012024-CNA35-647-A--A1--A1--W0001--P005--T00001--Z001--C03.ome.tif,NT24-001-17012024-CNA35-647-A--A1--A1--W0001--P005--T00001--Z001--C01.ome.tif,5,-1.2430812451048856,-1.8638170451714209,4665600,81771.72,NT24-001-17012024-CNA35-647-A,NT24_001,nan,005,W0001--A1--A1,Experiments_2024,/g/pepperkok/tuechler/Experiments_2024/NT24_001/NT24-001-17012024-CNA35-647-A/W0001--A1--A1/P005--A1--A1,/g/pepperkok/tuechler/Experiments_2024/NT24_001/NT24-001-17012024-CNA35-647-A/W0001--A1--A1/P005--A1--A1
Count_Nuclei,FileName_Collagen,FileName_Nuclei,ImageNumber,ImageQuality_PowerLogLogSlope_Collagen,ImageQuality_PowerLogLogSlope_Nuclei,Intensity_TotalArea_Collagen,Intensity_TotalIntensity_Collagen,Metadata_Date,Metadata_Experiment,Metadata_FileLocation,Metadata_PosNum,Metadata_Well,Metadata_Year,PathName_Collagen,PathName_Nuclei
13.0,NT24-001-17012024-CNA35-647-A--A1--A1--W0001--P006--T00001--Z001--C03.ome.tif,NT24-001-17012024-CNA35-647-A--A1--A1--W0001--P006--T00001--Z001--C01.ome.tif,6,-1.2609866976983495,-1.859728747242349,4665600,45862.77,NT24-001-17012024-CNA35-647-A,NT24_001,nan,006,W0001--A1--A1,Experiments_2024,/g/pepperkok/tuechler/Experiments_2024/NT24_001/NT24-001-17012024-CNA35-647-A/W0001--A1--A1/P006--A1--A1,/g/pepperkok/tuechler/Experiments_2024/NT24_001/NT24-001-17012024-CNA35-647-A/W0001--A1--A1/P006--A1--A1
