Count_Nuclei,FileName_Collagen,FileName_Nuclei,ImageNumber,ImageQuality_PowerLogLogSlope_Collagen,ImageQuality_PowerLogLogSlope_Nuclei,Intensity_TotalArea_Collagen,Intensity_TotalIntensity_Collagen,Metadata_Date,Metadata_Experiment,Metadata_FileLocation,Metadata_PosNum,Metadata_Well,Metadata_Year,PathName_Collagen,PathName_Nuclei
13.0,NT24-001-17012024-CNA35-647-D--A1--A1--W0001--P001--T00001--Z001--C03.ome.tif,NT24-001-17012024-CNA35-647-D--A1--A1--W0001--P001--T00001--Z001--C01.ome.tif,1,-1.144995678163523,-1.838165983351774,4665600,38543.383,NT24-001-17012024-CNA35-647-D,NT24_001,nan,001,W0001--A1--A1,Experiments_2024,/g/pepperkok/tuechler/Experiments_2024/NT24_001/NT24-001-17012024-CNA35-647-D/W0001--A1--A1/P001--A1--A1,/g/pepperkok/tuechler/Experiments_2024/NT24_001/NT24-001-17012024-CNA35-647-D/W0001--A1--A1/P001--A1--A1
Count_Nuclei,FileName_Collagen,FileName_Nuclei,ImageNumber,ImageQuality_PowerLogLogSlope_Collagen,ImageQuality_PowerLogLogSlope_Nuclei,Intensity_TotalArea_Collagen,Intensity_TotalIntensity_Collagen,Metadata_Date,Metadata_Experiment,Metadata_FileLocation,Metadata_PosNum,Metadata_Well,Metadata_Year,PathName_Collagen,PathName_Nuclei
15.0,NT24-001-17012024-CNA35-647-D--A1--A1--W0001--P002--T00001--Z001--C03.ome.tif,NT24-001-17012024-CNA35-647-D--A1--A1--W0001--P002--T00001--Z001--C01.ome.tif,2,-0.7443050489118049,-1.7596565070872638,4665600,25365.219,NT24-001-17012024-CNA35-647-D,NT24_001,nan,002,W0001--A1--A1,Experiments_2024,/g/pepperkok/tuechler/Experiments_2024/NT24_001/NT24-001-17012024-CNA35-647-D/W0001--A1--A1/P002--A1--A1,/g/pepperkok/tuechler/Experiments_2024/NT24_001/NT24-001-17012024-CNA35-647-D/W0001--A1--A1/P002--A1--A1
Count_Nuclei,FileName_Collagen,FileName_Nuclei,ImageNumber,ImageQuality_PowerLogLogSlope_Collagen,ImageQuality_PowerLogLogSlope_Nuclei,Intensity_TotalArea_Collagen,Intensity_TotalIntensity_Collagen,Metadata_Date,Metadata_Experiment,Metadata_FileLocation,Metadata_PosNum,Metadata_Well,Metadata_Year,PathName_Collagen,PathName_Nuclei
48.0,NT24-001-17012024-CNA35-647-D--A1--A1--W0001--P003--T00001--Z001--C03.ome.tif,NT24-001-17012024-CNA35-647-D--A1--A1--W0001--P003--T00001--Z001--C01.ome.tif,3,-0.9898019500939045,-1.795661194457048,4665600,47704.727,NT24-001-17012024-CNA35-647-D,NT24_001,nan,003,W0001--A1--A1,Experiments_2024,/g/pepperkok/tuechler/Experiments_2024/NT24_001/NT24-001-17012024-CNA35-647-D/W0001--A1--A1/P003--A1--A1,/g/pepperkok/tuechler/Experiments_2024/NT24_001/NT24-001-17012024-CNA35-647-D/W0001--A1--A1/P003--A1--A1
Count_Nuclei,FileName_Collagen,FileName_Nuclei,ImageNumber,ImageQuality_PowerLogLogSlope_Collagen,ImageQuality_PowerLogLogSlope_Nuclei,Intensity_TotalArea_Collagen,Intensity_TotalIntensity_Collagen,Metadata_Date,Metadata_Experiment,Metadata_FileLocation,Metadata_PosNum,Metadata_Well,Metadata_Year,PathName_Collagen,PathName_Nuclei
22.0,NT24-001-17012024-CNA35-647-D--A1--A1--W0001--P004--T00001--Z001--C03.ome.tif,NT24-001-17012024-CNA35-647-D--A1--A1--W0001--P004--T00001--Z001--C01.ome.tif,4,-0.845896281127697,-1.8903033844678023,4665600,27038.139,NT24-001-17012024-CNA35-647-D,NT24_001,nan,004,W0001--A1--A1,Experiments_2024,/g/pepperkok/tuechler/Experiments_2024/NT24_001/NT24-001-17012024-CNA35-647-D/W0001--A1--A1/P004--A1--A1,/g/pepperkok/tuechler/Experiments_2024/NT24_001/NT24-001-17012024-CNA35-647-D/W0001--A1--A1/P004--A1--A1
Count_Nuclei,FileName_Collagen,FileName_Nuclei,ImageNumber,ImageQuality_PowerLogLogSlope_Collagen,ImageQuality_PowerLogLogSlope_Nuclei,Intensity_TotalArea_Collagen,Intensity_TotalIntensity_Collagen,Metadata_Date,Metadata_Experiment,Metadata_FileLocation,Metadata_PosNum,Metadata_Well,Metadata_Year,PathName_Collagen,PathName_Nuclei
9.0,NT24-001-17012024-CNA35-647-D--A1--A1--W0001--P005--T00001--Z001--C03.ome.tif,NT24-001-17012024-CNA35-647-D--A1--A1--W0001--P005--T00001--Z001--C01.ome.tif,5,-0.937103930402326,-1.8782329989886208,4665600,21701.055,NT24-001-17012024-CNA35-647-D,NT24_001,nan,005,W0001--A1--A1,Experiments_2024,/g/pepperkok/tuechler/Experiments_2024/NT24_001/NT24-001-17012024-CNA35-647-D/W0001--A1--A1/P005--A1--A1,/g/pepperkok/tuechler/Experiments_2024/NT24_001/NT24-001-17012024-CNA35-647-D/W0001--A1--A1/P005--A1--A1
