Count_Nuclei,FileName_Collagen,FileName_Nuclei,ImageNumber,ImageQuality_PowerLogLogSlope_Collagen,ImageQuality_PowerLogLogSlope_Nuclei,Intensity_TotalArea_Collagen,Intensity_TotalIntensity_Collagen,Metadata_Date,Metadata_Experiment,Metadata_FileLocation,Metadata_PosNum,Metadata_Well,Metadata_Year,PathName_Collagen,PathName_Nuclei
3.0,NT24-001-17012024-CNA35-647-E--A1--A1--W0001--P001--T00001--Z001--C03.ome.tif,NT24-001-17012024-CNA35-647-E--A1--A1--W0001--P001--T00001--Z001--C01.ome.tif,1,-0.5256576702840134,-1.7089129134437737,4665600,19689.363,NT24-001-17012024-CNA35-647-E,NT24_001,nan,001,W0001--A1--A1,Experiments_2024,/g/pepperkok/tuechler/Experiments_2024/NT24_001/NT24-001-17012024-CNA35-647-E/W0001--A1--A1/P001--A1--A1,/g/pepperkok/tuechler/Experiments_2024/NT24_001/NT24-001-17012024-CNA35-647-E/W0001--A1--A1/P001--A1--A1
Count_Nuclei,FileName_Collagen,FileName_Nuclei,ImageNumber,ImageQuality_PowerLogLogSlope_Collagen,ImageQuality_PowerLogLogSlope_Nuclei,Intensity_TotalArea_Collagen,Intensity_TotalIntensity_Collagen,Metadata_Date,Metadata_Experiment,Metadata_FileLocation,Metadata_PosNum,Metadata_Well,Metadata_Year,PathName_Collagen,PathName_Nuclei
2.0,NT24-001-17012024-CNA35-647-E--A1--A1--W0001--P002--T00001--Z001--C03.ome.tif,NT24-001-17012024-CNA35-647-E--A1--A1--W0001--P002--T00001--Z001--C01.ome.tif,2,-1.149613319637148,-1.851464644389354,4665600,17979.23,NT24-001-17012024-CNA35-647-E,NT24_001,nan,002,W0001--A1--A1,Experiments_2024,/g/pepperkok/tuechler/Experiments_2024/NT24_001/NT24-001-17012024-CNA35-647-E/W0001--A1--A1/P002--A1--A1,/g/pepperkok/tuechler/Experiments_2024/NT24_001/NT24-001-17012024-CNA35-647-E/W0001--A1--A1/P002--A1--A1
Count_Nuclei,FileName_Collagen,FileName_Nuclei,ImageNumber,ImageQuality_PowerLogLogSlope_Collagen,ImageQuality_PowerLogLogSlope_Nuclei,Intensity_TotalArea_Collagen,Intensity_TotalIntensity_Collagen,Metadata_Date,Metadata_Experiment,Metadata_FileLocation,Metadata_PosNum,Metadata_Well,Metadata_Year,PathName_Collagen,PathName_Nuclei
24.0,NT24-001-17012024-CNA35-647-E--A1--A1--W0001--P003--T00001--Z001--C03.ome.tif,NT24-001-17012024-CNA35-647-E--A1--A1--W0001--P003--T00001--Z001--C01.ome.tif,3,-0.878211586718513,-1.7854608209128553,4665600,21421.254,NT24-001-17012024-CNA35-647-E,NT24_001,nan,003,W0001--A1--A1,Experiments_2024,/g/pepperkok/tuechler/Experiments_2024/NT24_001/NT24-001-17012024-CNA35-647-E/W0001--A1--A1/P003--A1--A1,/g/pepperkok/tuechler/Experiments_2024/NT24_001/NT24-001-17012024-CNA35-647-E/W0001--A1--A1/P003--A1--A1
Count_Nuclei,FileName_Collagen,FileName_Nuclei,ImageNumber,ImageQuality_PowerLogLogSlope_Collagen,ImageQuality_PowerLogLogSlope_Nuclei,Intensity_TotalArea_Collagen,Intensity_TotalIntensity_Collagen,Metadata_Date,Metadata_Experiment,Metadata_FileLocation,Metadata_PosNum,Metadata_Well,Metadata_Year,PathName_Collagen,PathName_Nuclei
59.0,NT24-001-17012024-CNA35-647-E--A1--A1--W0001--P004--T00001--Z001--C03.ome.tif,NT24-001-17012024-CNA35-647-E--A1--A1--W0001--P004--T00001--Z001--C01.ome.tif,4,-0.8762981715486141,-1.7156018166500826,4665600,31280.58,NT24-001-17012024-CNA35-647-E,NT24_001,nan,004,W0001--A1--A1,Experiments_2024,/g/pepperkok/tuechler/Experiments_2024/NT24_001/NT24-001-17012024-CNA35-647-E/W0001--A1--A1/P004--A1--A1,/g/pepperkok/tuechler/Experiments_2024/NT24_001/NT24-001-17012024-CNA35-647-E/W0001--A1--A1/P004--A1--A1
Count_Nuclei,FileName_Collagen,FileName_Nuclei,ImageNumber,ImageQuality_PowerLogLogSlope_Collagen,ImageQuality_PowerLogLogSlope_Nuclei,Intensity_TotalArea_Collagen,Intensity_TotalIntensity_Collagen,Metadata_Date,Metadata_Experiment,Metadata_FileLocation,Metadata_PosNum,Metadata_Well,Metadata_Year,PathName_Collagen,PathName_Nuclei
80.0,NT24-001-17012024-CNA35-647-E--A1--A1--W0001--P005--T00001--Z001--C03.ome.tif,NT24-001-17012024-CNA35-647-E--A1--A1--W0001--P005--T00001--Z001--C01.ome.tif,5,-0.7780183216845563,-1.8433516421619494,4665600,33664.227,NT24-001-17012024-CNA35-647-E,NT24_001,nan,005,W0001--A1--A1,Experiments_2024,/g/pepperkok/tuechler/Experiments_2024/NT24_001/NT24-001-17012024-CNA35-647-E/W0001--A1--A1/P005--A1--A1,/g/pepperkok/tuechler/Experiments_2024/NT24_001/NT24-001-17012024-CNA35-647-E/W0001--A1--A1/P005--A1--A1
